Fecha Hora,PM10 [µg/m3],PM2.5 [µg/m3],CO [ppm]
2024-01-23 06:00,"12,9","6,5","0,95"
2024-01-23 07:00,"20,9","7,2",
2024-01-23 08:00,"17,1","7,1",
2024-01-23 09:00,"19,9","12,2",
2024-01-23 10:00,,,
2024-01-23 11:00,"21,9","8,2",
2024-01-23 12:00,"29,9","20,1",
2024-01-23 13:00,"26,6","16,4",
2024-01-23 14:00,"20,8","15,6",
2024-01-23 15:00,"18,5",16,
2024-01-23 16:00,"20,9","13,8",
2024-01-23 17:00,"25,2","10,8",
2024-01-23 18:00,18,"7,9",
2024-01-23 19:00,"19,3","5,5",
2024-01-23 20:00,"25,4","3,9",
2024-01-23 21:00,"19,8","2,8",
2024-01-23 22:00,"18,4","5,2",
2024-01-23 23:00,"29,9","10,2",
2024-01-23 24:00,"21,8","13,1",
2024-01-24 01:00,"25,2","12,2",
2024-01-24 02:00,"27,7","12,4",
2024-01-24 03:00,"35,9","17,6",
2024-01-24 04:00,"41,3","17,1",
2024-01-24 05:00,"31,6","18,1",
2024-01-24 06:00,"30,7","17,9",
2024-01-24 07:00,"36,1","22,6",
2024-01-24 08:00,"52,7","27,8",
2024-01-24 09:00,"58,3",44,
2024-01-24 10:00,"69,8","46,1",
2024-01-24 11:00,"61,5","33,7",
2024-01-24 12:00,"53,3","32,4",
2024-01-24 13:00,"45,5","27,1",
2024-01-24 14:00,"32,5","20,5",
2024-01-24 15:00,"32,2","16,3",
2024-01-24 16:00,"29,6","11,9",
2024-01-24 17:00,"23,9","9,3",
2024-01-24 18:00,"18,6","7,1",
2024-01-24 19:00,"17,2","6,5",
2024-01-24 20:00,"12,6","7,7",
2024-01-24 21:00,17,"6,3",
2024-01-24 22:00,"20,5","5,1",
2024-01-24 23:00,"16,8","4,5",
2024-01-24 24:00,"17,6","10,5",
2024-01-25 01:00,23,"10,5",
2024-01-25 02:00,"26,7","8,7",
2024-01-25 03:00,"18,6","6,8",
2024-01-25 04:00,"19,3","6,7",
2024-01-25 05:00,"13,5","9,6",
2024-01-25 06:00,"24,4","9,8",
2024-01-25 07:00,"32,5","19,3",
2024-01-25 08:00,"48,3","19,5",
2024-01-25 09:00,"73,2","45,6",
2024-01-25 10:00,"114,5","60,8",
2024-01-25 11:00,"125,3",61,
2024-01-25 12:00,"108,4","65,3",
2024-01-25 13:00,"87,7","52,6",
2024-01-25 14:00,"83,4","46,9","0,4"
2024-01-25 15:00,"73,8",36,"0,49"
2024-01-25 16:00,"74,3","38,3","0,42"
2024-01-25 17:00,"74,5","35,5","0,46"
2024-01-25 18:00,"63,6","29,9","0,66"
2024-01-25 19:00,62,"27,7","0,66"
2024-01-25 20:00,"60,9","26,9","0,74"
2024-01-25 21:00,"51,2","24,1","0,67"
2024-01-25 22:00,"57,4",29,"0,55"
2024-01-25 23:00,"47,5","21,8","0,45"
2024-01-25 24:00,"42,8","16,3","0,47"
2024-01-26 01:00,"45,2","25,4","0,78"
2024-01-26 02:00,"53,1","28,6","0,58"
