Fecha Hora,PM10 [µg/m3],PM2.5 [µg/m3],CO [ppm]
2024-01-26 07:00,"106,7",76,"1,17"
2024-01-26 08:00,"127,1",67,"1,03"
2024-01-26 09:00,"120,2",69,"0,93"
2024-01-26 10:00,140,44,"0,67"
2024-01-26 11:00,"113,5",34,"0,55"
2024-01-26 12:00,"87,4",34,"0,56"
2024-01-26 13:00,"67,9",15,"0,46"
2024-01-26 14:00,"59,3",13,"0,42"
2024-01-26 15:00,"52,6",21,"0,4"
2024-01-26 16:00,60,35,"0,46"
2024-01-26 17:00,"66,2",36,"0,44"
2024-01-26 18:00,"61,9",32,"0,45"
2024-01-26 19:00,"57,9",25,"0,49"
2024-01-26 20:00,"68,7",39,"0,53"
2024-01-26 21:00,"72,4",24,"0,46"
2024-01-26 22:00,"59,9",37,"0,5"
2024-01-26 23:00,"64,3",25,"0,47"
2024-01-26 24:00,"54,3",20,"0,46"
2024-01-27 01:00,"59,2",17,"0,44"
2024-01-27 02:00,"67,9",18,"0,42"
2024-01-27 03:00,"48,7",22,"0,42"
2024-01-27 04:00,57,25,"0,46"
2024-01-27 05:00,"50,8",43,"0,58"
2024-01-27 06:00,"61,9",55,"0,81"
2024-01-27 07:00,"70,6",56,"0,9"
2024-01-27 08:00,"80,2",50,"0,82"
2024-01-27 09:00,"86,2",40,"0,74"
2024-01-27 10:00,"84,2",32,"0,62"
2024-01-27 11:00,"79,5",23,"0,6"
2024-01-27 12:00,67,23,"0,55"
2024-01-27 13:00,"50,9",30,"0,48"
2024-01-27 14:00,"66,9",26,"0,43"
2024-01-27 15:00,"70,5",23,"0,38"
2024-01-27 16:00,"58,4",15,"0,38"
2024-01-27 17:00,58,26,"0,4"
2024-01-27 18:00,"47,6",31,"0,41"
2024-01-27 19:00,"41,4",24,"0,43"
2024-01-27 20:00,53,25,"0,48"
2024-01-27 21:00,"50,7",32,"0,58"
2024-01-27 22:00,"46,8",35,"0,76"
2024-01-27 23:00,"53,4",36,"0,74"
2024-01-27 24:00,"58,3",27,"0,71"
2024-01-28 01:00,"57,9",31,"0,69"
2024-01-28 02:00,"47,5",25,"0,67"
2024-01-28 03:00,"53,4",34,"0,67"
2024-01-28 04:00,"50,1",30,"0,61"
2024-01-28 05:00,42,36,"0,65"
2024-01-28 06:00,"51,1",39,"0,63"
2024-01-28 07:00,"54,6",42,"0,63"
2024-01-28 08:00,,66,"0,64"
2024-01-28 09:00,"96,6",41,"0,57"
2024-01-28 10:00,"77,5",24,"0,5"
2024-01-28 11:00,"61,9",30,"0,47"
2024-01-28 12:00,49,27,"0,46"
2024-01-28 13:00,42,23,"0,41"
2024-01-28 14:00,"46,3",15,"0,4"
2024-01-28 15:00,"48,2",23,"0,39"
2024-01-28 16:00,"43,1",17,"0,39"
2024-01-28 17:00,"40,4",22,"0,4"
2024-01-28 18:00,"35,9",27,"0,43"
2024-01-28 19:00,"44,9",24,"0,45"
2024-01-28 20:00,"38,6",24,"0,49"
2024-01-28 21:00,"38,4",19,"0,57"
2024-01-28 22:00,"38,7",25,"0,57"
2024-01-28 23:00,"42,9",29,"0,55"
2024-01-28 24:00,"53,8",28,"0,54"
2024-01-29 01:00,"45,5",33,"0,49"
2024-01-29 02:00,"54,5",33,"0,51"
2024-01-29 03:00,"42,8",35,"0,46"
2024-01-29 04:00,"53,9",22,"0,37"
2024-01-29 05:00,"40,4",29,"0,42"
2024-01-29 06:00,51,51,"0,45"
2024-01-29 07:00,"91,3",74,"0,84"
2024-01-29 08:00,"142,3",50,"0,83"
2024-01-29 09:00,"147,1",19,"0,57"
2024-01-29 10:00,"111,9",15,"0,47"
2024-01-29 11:00,69,13,"0,43"
2024-01-29 12:00,"42,9",9,"0,4"
2024-01-29 13:00,"39,7",4,"0,32"
2024-01-29 14:00,"32,9",21,"0,39"
2024-01-29 15:00,"44,8",25,"0,39"
2024-01-29 16:00,"51,2",24,"0,37"
2024-01-29 17:00,"58,8",24,"0,36"
2024-01-29 18:00,"58,9",20,"0,39"
2024-01-29 19:00,"64,1",23,"0,47"
2024-01-29 20:00,"48,9",23,"0,6"
2024-01-29 21:00,42,42,"0,6"
2024-01-29 22:00,"67,3",43,"0,67"
2024-01-29 23:00,"78,2",38,"0,52"
2024-01-29 24:00,"85,3",25,"0,46"
2024-01-30 01:00,"67,9",31,"0,45"
2024-01-30 02:00,"81,2",36,"0,46"
2024-01-30 03:00,"67,1",38,"0,45"
2024-01-30 04:00,"63,2",31,"0,45"
2024-01-30 05:00,"68,3",41,"0,48"
2024-01-30 06:00,"62,6",44,"0,66"
2024-01-30 07:00,"78,8",35,"0,56"
2024-01-30 08:00,"70,4",54,"0,55"
2024-01-30 09:00,"83,3",72,"0,56"
2024-01-30 10:00,"92,9",49,"0,5"
2024-01-30 11:00,"88,4",28,"0,43"
2024-01-30 12:00,"61,4",5,"0,33"
2024-01-30 13:00,"41,6",7,"0,29"
2024-01-30 14:00,"37,8",5,"0,29"
2024-01-30 15:00,32,27,"0,34"
2024-01-30 16:00,"56,6",26,"0,35"
2024-01-30 17:00,"52,8",24,"0,35"
2024-01-30 18:00,"53,1",28,"0,39"
2024-01-30 19:00,"62,4",26,"0,4"
2024-01-30 20:00,"53,1",21,"0,39"
2024-01-30 21:00,"52,7",27,"0,41"
2024-01-30 22:00,"53,7",48,"0,5"
2024-01-30 23:00,"73,2",37,"0,49"
2024-01-30 24:00,"62,7",34,"0,45"
2024-01-31 01:00,"65,3",31,"0,46"
2024-01-31 02:00,"63,4",37,"0,46"
2024-01-31 03:00,"71,4",35,"0,49"
2024-01-31 04:00,"73,8",40,"0,5"
2024-01-31 05:00,68,43,"0,48"
2024-01-31 06:00,"72,3",50,"0,64"
2024-01-31 07:00,"82,4",42,"0,68"
2024-01-31 08:00,"82,9",57,"0,67"
2024-01-31 09:00,"89,5",52,"0,63"
2024-01-31 10:00,"96,8",44,"0,62"
2024-01-31 11:00,"89,3",34,"0,56"
2024-01-31 12:00,"88,4",22,"0,62"
2024-01-31 13:00,"71,5",8,"0,45"
2024-01-31 14:00,"64,7",10,"0,38"
2024-01-31 15:00,"51,4",11,"0,36"
2024-01-31 16:00,"40,7",28,"0,42"
2024-01-31 17:00,"54,2",33,"0,41"
2024-01-31 18:00,"55,8",24,"0,39"
2024-01-31 19:00,"48,1",19,"0,45"
2024-01-31 20:00,"43,4",28,"0,52"
2024-01-31 21:00,"49,4",31,"0,58"
2024-01-31 22:00,"35,8",17,"0,45"
2024-01-31 23:00,"41,9",16,"0,41"
2024-01-31 24:00,"38,7",21,"0,37"
