Fecha Hora,PM10 [µg/m3],PM2.5 [µg/m3],CO [ppm]
2024-01-27 08:00,46,28,"0,81"
2024-01-27 09:00,63,63,"1,03"
2024-01-27 10:00,73,54,"0,91"
2024-01-27 11:00,67,46,"0,84"
2024-01-27 12:00,61,46,"0,97"
2024-01-27 13:00,101,45,"0,78"
2024-01-27 14:00,84,34,"0,82"
2024-01-27 15:00,94,33,"0,88"
2024-01-27 16:00,78,30,"0,89"
2024-01-27 17:00,71,32,"0,89"
2024-01-27 18:00,60,32,"1,01"
2024-01-27 19:00,61,35,"1,11"
2024-01-27 20:00,63,36,"1,18"
2024-01-27 21:00,65,48,"1,47"
2024-01-27 22:00,92,56,"1,44"
2024-01-27 23:00,106,65,"1,74"
2024-01-27 24:00,114,35,"0,97"
2024-01-28 01:00,60,33,"0,76"
2024-01-28 02:00,59,22,"0,67"
2024-01-28 03:00,41,15,"0,6"
2024-01-28 04:00,36,18,"0,61"
2024-01-28 05:00,28,20,"0,61"
2024-01-28 06:00,30,25,"0,74"
2024-01-28 07:00,35,22,"0,72"
2024-01-28 08:00,37,29,"0,72"
2024-01-28 09:00,42,35,"0,86"
2024-01-28 10:00,47,47,"0,96"
2024-01-28 11:00,55,52,"0,92"
2024-01-28 12:00,59,32,"0,81"
2024-01-28 13:00,61,22,"0,8"
2024-01-28 14:00,66,30,"0,83"
2024-01-28 15:00,65,25,"0,89"
2024-01-28 16:00,67,27,"0,92"
2024-01-28 17:00,66,26,"0,92"
2024-01-28 18:00,52,29,"1,03"
2024-01-28 19:00,62,35,"1,15"
2024-01-28 20:00,70,34,"1,15"
2024-01-28 21:00,61,23,"0,76"
2024-01-28 22:00,39,24,"0,7"
2024-01-28 23:00,34,30,"0,72"
2024-01-28 24:00,37,23,"0,66"
2024-01-29 01:00,39,24,"0,58"
2024-01-29 02:00,34,"1,4","0,56"
2024-01-29 03:00,26,17,"0,55"
2024-01-29 04:00,28,17,"0,57"
2024-01-29 05:00,24,21,"0,59"
2024-01-29 06:00,31,27,"0,86"
2024-01-29 07:00,41,28,"1,09"
2024-01-29 08:00,48,23,"0,94"
2024-01-29 09:00,74,28,"0,73"
2024-01-29 10:00,41,18,"0,81"
2024-01-29 11:00,44,23,"0,87"
2024-01-29 12:00,46,12,"0,57"
2024-01-29 13:00,37,32,"0,78"
2024-01-29 14:00,90,29,"0,81"
2024-01-29 15:00,96,29,"0,86"
2024-01-29 16:00,90,28,"0,9"
2024-01-29 17:00,70,31,"0,96"
2024-01-29 18:00,68,25,"1,12"
2024-01-29 19:00,58,20,"1,01"
2024-01-29 20:00,47,21,"0,86"
2024-01-29 21:00,39,27,"0,91"
2024-01-29 22:00,41,27,"0,91"
2024-01-29 23:00,49,24,"0,78"
2024-01-29 24:00,36,18,"0,66"
2024-01-30 01:00,34,34,"0,59"
2024-01-30 02:00,32,20,"0,55"
2024-01-30 03:00,30,16,"0,51"
2024-01-30 04:00,20,13,"0,51"
2024-01-30 05:00,22,20,"0,56"
2024-01-30 06:00,31,19,"0,86"
2024-01-30 07:00,39,21,"0,94"
2024-01-30 08:00,38,19,"1,12"
2024-01-30 09:00,61,50,"2,23"
2024-01-30 10:00,108,36,"1,49"
2024-01-30 11:00,72,7,"0,52"
2024-01-30 12:00,24,6,"0,56"
2024-01-30 13:00,26,8,"0,63"
2024-01-30 14:00,31,28,"0,9"
2024-01-30 15:00,92,29,"0,92"
2024-01-30 16:00,86,31,"0,95"
2024-01-30 17:00,85,26,"0,76"
2024-01-30 18:00,88,25,"0,72"
2024-01-30 19:00,58,27,"0,84"
2024-01-30 20:00,44,25,"0,82"
2024-01-30 21:00,45,23,1
2024-01-30 22:00,48,28,"0,96"
2024-01-30 23:00,42,23,"0,92"
2024-01-30 24:00,46,24,"0,69"
2024-01-31 01:00,33,21,"0,62"
2024-01-31 02:00,35,20,"0,58"
2024-01-31 03:00,31,26,"0,57"
2024-01-31 04:00,38,18,"0,62"
2024-01-31 05:00,35,17,"0,68"
2024-01-31 06:00,30,21,"1,17"
2024-01-31 07:00,47,13,"1,12"
2024-01-31 08:00,47,32,2
2024-01-31 09:00,93,89,"2,76"
2024-01-31 10:00,128,76,"2,04"
2024-01-31 11:00,99,19,"0,88"
2024-01-31 12:00,30,3,"0,66"
2024-01-31 13:00,24,3,"0,65"
2024-01-31 14:00,20,7,"0,66"
2024-01-31 15:00,49,18,"0,74"
2024-01-31 16:00,59,26,"0,92"
2024-01-31 17:00,61,28,"1,02"
2024-01-31 18:00,64,33,"1,35"
2024-01-31 19:00,71,34,"1,64"
2024-01-31 20:00,86,22,"0,86"
2024-01-31 21:00,31,15,"0,78"
2024-01-31 22:00,29,16,"0,77"
2024-01-31 23:00,30,17,"0,69"
2024-01-31 24:00,30,19,"0,7"
