Fecha Hora,PM10 [µg/m3],PM2.5 [µg/m3],CO [ppm]
2024-02-15 12:00,"10,7","6,2",
2024-02-15 13:00,"16,2",5,
2024-02-15 14:00,"43,8","12,9",
2024-02-15 15:00,"42,2",26,
2024-02-15 16:00,"22,6","14,7",
2024-02-15 17:00,"26,1","18,6",
2024-02-15 18:00,41,"13,5",
2024-02-15 19:00,"39,9","14,6",
2024-02-15 20:00,"48,5","21,9",
2024-02-15 21:00,"37,9","26,4",
2024-02-15 22:00,"44,9",18,
2024-02-15 23:00,"29,5","29,4",
2024-02-15 24:00,"30,8","16,2",
2024-02-16 01:00,"29,1",10,
2024-02-16 02:00,"32,3","12,5",
2024-02-16 03:00,"25,1","11,9",
2024-02-16 04:00,"24,2","24,1",
2024-02-16 05:00,"28,8","16,2",
2024-02-16 06:00,"31,7","12,1",
2024-02-16 07:00,"42,2","18,5",
2024-02-16 08:00,"26,2","11,1",
2024-02-16 09:00,"40,4","15,8",
2024-02-16 10:00,"38,2","17,6",
2024-02-16 11:00,"21,2","10,1",
2024-02-16 12:00,"10,7","5,9",
2024-02-16 13:00,"6,3","2,9",
2024-02-16 14:00,"5,3","2,2",
2024-02-16 15:00,"17,3","11,9",
2024-02-16 16:00,"14,5","6,3",
2024-02-16 17:00,"21,5","3,5",
2024-02-16 18:00,"12,6","6,1",
2024-02-16 19:00,"18,1","16,1",
2024-02-16 20:00,"31,6","8,3",
2024-02-16 21:00,"28,9","10,4",
2024-02-16 22:00,,"25,2",
2024-02-16 23:00,,"18,4",
2024-02-16 24:00,"35,1","9,6",
2024-02-17 01:00,"25,8","8,1",
2024-02-17 02:00,"22,8","5,4",
2024-02-17 03:00,"18,8","18,7",
2024-02-17 04:00,"20,2","10,9",
2024-02-17 05:00,"15,2","10,7",
2024-02-17 06:00,20,"7,2",
2024-02-17 07:00,"17,1",14,
2024-02-17 08:00,"28,4","7,8",
2024-02-17 09:00,"39,6","6,9",
2024-02-17 10:00,"25,1","9,6",
2024-02-17 11:00,"23,7","5,7",
2024-02-17 12:00,"13,2","3,8",
2024-02-17 13:00,"8,8","2,9",
2024-02-17 14:00,"21,2","3,1",
2024-02-17 15:00,"32,5","9,7",
2024-02-17 16:00,"17,6","5,7",
2024-02-17 17:00,"9,7","4,2",
2024-02-17 18:00,"19,4","9,4",
2024-02-17 19:00,"18,8","5,6",
2024-02-17 20:00,"24,5","8,1",
2024-02-17 21:00,"33,6","16,6",
2024-02-17 22:00,"30,1","9,4",
2024-02-17 23:00,"33,1","23,8",
2024-02-17 24:00,"50,1","25,5",
2024-02-18 01:00,"53,2","22,6",
2024-02-18 02:00,"47,2","17,7",
2024-02-18 03:00,"46,4","23,6",
2024-02-18 04:00,"41,7","13,9",
2024-02-18 05:00,"38,1","13,6",
2024-02-18 06:00,"30,1","14,9",
2024-02-18 07:00,"46,6",25,
2024-02-18 08:00,"36,1","13,9",
2024-02-18 09:00,"33,4",9,
2024-02-18 10:00,"36,1","13,8",
2024-02-18 11:00,"22,1","8,5",
2024-02-18 12:00,"13,2","4,9",
2024-02-18 13:00,"7,5","3,6",
2024-02-18 14:00,"6,2","3,7",
2024-02-18 15:00,,"23,4",
2024-02-18 16:00,"26,3","12,8",
2024-02-18 17:00,"18,7","7,9",
2024-02-18 18:00,"39,7","12,1",
2024-02-18 19:00,"39,5","22,7",
2024-02-18 20:00,"40,3","23,9",
2024-02-18 21:00,"45,3",27,
2024-02-18 22:00,"54,9","25,4",
2024-02-18 23:00,"62,3","32,4",
2024-02-18 24:00,"44,8","24,3",
2024-02-19 01:00,"62,9","29,9",
2024-02-19 02:00,"51,1","21,9",
2024-02-19 03:00,"47,9","33,3",
2024-02-19 04:00,"39,6","23,3",
2024-02-19 05:00,"57,8","22,6",
2024-02-19 06:00,"49,7","24,9",
2024-02-19 07:00,"50,5","26,4",
2024-02-19 08:00,"54,5","36,3",
2024-02-19 09:00,"89,4","32,2",
2024-02-19 10:00,"50,6","28,5",
2024-02-19 11:00,"55,5","15,8",
2024-02-19 12:00,"26,5","9,4",
2024-02-19 13:00,"15,6","5,6",
2024-02-19 14:00,"40,4","7,8",
2024-02-19 15:00,"54,5",23,
2024-02-19 16:00,"79,5","25,9",
2024-02-19 17:00,"66,7","29,7",
